"PrimaryKey","siteid","ProportionCriteriaMet"
"19081011475573972019-09-01","R012XY004ID",1
"19081013434849042019-09-01","R012XY007ID",0.714285714285714
"19081014194949532019-09-01","R012XY004ID",1
"19081108494571542019-09-01","R012XY004ID",1
"19081110185454522019-09-01","R012XY004ID",1
"19081111292447552019-09-01","R012XY004ID",1
"19081112041684252019-09-01","R012XY046ID",1
"19081115571324232019-09-01","R012XY004ID",1
"19081209175384082019-09-01","R012XY004ID",1
"19081209545637932019-09-01","R012XY004ID",1
"19081210143897552019-09-01","R012XY004ID",1
"19081307535927602019-09-01","R012XY004ID",1
"19081308372226272019-09-01","R012XY004ID",1
"19081309051166962019-09-01","R012XY004ID",1
"19081310143069642019-09-01","R012XY004ID",1
"19081311482825332019-09-01","R012XY012ID",1
"19081313224873832019-09-01","R012XY004ID",1
"19081409165735212019-09-01","R012XY046ID",1
"19082210085783062019-09-01","R012XY004ID",1
"19082214253377582019-09-01","R012XY004ID",1
"19082310455025162019-09-01","R012XY012ID",1
"19082310564366952019-09-01","R012XY001ID",0.571428571428571
"19082410123038652019-09-01","R012XY004ID",1
"19082411175376252019-09-01","R012XY021ID",1
"19082510100120392019-09-01","R012XY004ID",1
"19082510154548712019-09-01","R012XY004ID",1
"1908260939226002019-09-01","R012XY004ID",1
"19082609561020002019-09-01","R012XY012ID",1
"19082709430249842019-09-01","R012XY012ID",1
"19090409372867392019-09-01","R012XY004ID",1
"19090410345430782019-09-01","R012XY004ID",1
"19090412201633722019-09-01","R012XY004ID",1
"19090415001952322019-09-01","R012XY024ID",0.5
"19090416265014842019-09-01","R012XY004ID",1
"19090512185567332019-09-01","R012XY004ID",1
"19090512521082082019-09-01","R012XY046ID",1
"19090514044836832019-09-01","R012XY007ID",0.571428571428571
"19090609224136052019-09-01","R012XY007ID",0.571428571428571
"19090610390762202019-09-01","R012XY046ID",1
"1909061441358042019-09-01","R012XY046ID",1
"19090709001216762019-09-01","R012XY004ID",1
"19090710021256132019-09-01","R012XY004ID",1
"19090710403998792019-09-01","R012XY046ID",1
"19090712441758402019-09-01","R012XY004ID",1
"19090715400470792019-09-01","R012XY046ID",1
"19090810174391862019-09-01","R012XY004ID",1
"19090810262897952019-09-01","R012XY004ID",1
"19090814593895722019-09-01","R012XY004ID",1
"19090815220357872019-09-01","R012XY004ID",1
"1909090903517902019-09-01","R012XY004ID",1
"19090909382131832019-09-01","R012XY004ID",1
"19090912373678792019-09-01","R012XY004ID",1
"19091007070429562019-09-01","R012XY004ID",1
"1909101043162232019-09-01","R012XY004ID",1
"19091011442779432019-09-01","R012XY004ID",1
"19091015201447492019-09-01","R012XY004ID",1
"1909101554141972019-09-01","R012XY004ID",1
"19091109381867892019-09-01","R012XY004ID",1
"19091109555072352019-09-01","R012XY007ID",0.428571428571429
"19091110112670702019-09-01","R012XY004ID",1
"19091110251851622019-09-01","R012XY004ID",1
"19091110384749622019-09-01","R012XY046ID",1
"19091110523280462019-09-01","R012XY007ID",0.714285714285714
"19091111193264532019-09-01","R012XY002ID",0.714285714285714
"19091111282323452019-09-01","R012XY046ID",1
"1909111138215262019-09-01","R012XY046ID",1
"19091111481367532019-09-01","R012XY004ID",1
"19091111594339782019-09-01","R012XY004ID",1
"19091115341783932019-09-01","R012XY004ID",1
"19091115472974102019-09-01","R012XY004ID",1
"19091208541017592019-09-01","R012XY004ID",1
"19091212545762672019-09-01","R012XY004ID",1
"19091212552098802019-09-01","R012XY004ID",1
"19091212553850082019-09-01","R012XY004ID",1
"1909121257525812019-09-01","R012XY046ID",1
"19091520213334112019-09-01","R012XY004ID",1
"19091611055888472019-09-01","R012XY004ID",1
"19092012075971512019-09-01","R012XY009ID",0.714285714285714
"19092012414242252019-09-01","R012XY004ID",1
"19092014462289502019-09-01","R012XY004ID",1
"19092015175345042019-09-01","R012XY004ID",1
"19092015485226772019-09-01","R012XY004ID",1
"19092710585673692019-09-01","R012XY004ID",1
"19092809325561732019-09-01","R012XY004ID",1
"19092822071976082019-09-01","R012XY004ID",1
"20052612194249792020-09-01","R012XY012ID",1
"20052709543355322020-09-01","R012XY012ID",1
"20052712573323662020-09-01","R012XY012ID",1
"20052810061525412020-09-01","R012XY021ID",1
"200528135121462020-09-01","R012XY012ID",1
"20053008270180572020-09-01","R012XY019ID",0.714285714285714
"20053013564487882020-09-01","R012XY046ID",1
"20053109020183912020-09-01","R012XY046ID",1
"20053112392242932020-09-01","R012XY046ID",1
"20053118341680982020-09-01","R012XY004ID",1
"20060111044610982020-09-01","R012XY004ID",1
"20060116512725012020-09-01","R012XY004ID",1
"20060209313158072020-09-01","R012XY046ID",1
"20060215153975442020-09-01","R012XY046ID",1
"20060312475128932020-09-01","R012XY012ID",1
"20060315335722042020-09-01","R012XY004ID",1
"20060910195825222020-09-01","R012XY012ID",1
"20060912525656292020-09-01","R012XY012ID",1
"20060916285881362020-09-01","R012XY046ID",1
"20061009182843872020-09-01","R012XY046ID",1
"20061010023356362020-09-01","R012XY021ID",1
"200610112407302020-09-01","R012XY046ID",1
"20061014235669002020-09-01","R012XY004ID",1
"20061017105122862020-09-01","R012XY046ID",1
"2006110825238072020-09-01","R012XY046ID",1
"20061112150198932020-09-01","R012XY046ID",1
"2006111610147932020-09-01","R012XY046ID",1
"20061210373439702020-09-01","R012XY046ID",1
"2006121409569002020-09-01","R012XY004ID",1
"20061309091818462020-09-01","R012XY046ID",1
"20061315063238352020-09-01","R012XY004ID",1
"20061410092626532020-09-01","R012XY046ID",1
"20061413421221512020-09-01","R012XY046ID",1
"20061417155137162020-09-01","R012XY046ID",1
"20061508513814802020-09-01","R012XY046ID",1
"20062314293757472020-09-01","R012XY004ID",1
"20062412211318712020-09-01","R012XY004ID",1
"20062418232353432020-09-01","R012XY004ID",1
"20062509261983482020-09-01","R012XY046ID",1
"20062512594181812020-09-01","R012XY046ID",1
"20062609061199112020-09-01","R012XY004ID",1
"20062613064848812020-09-01","R012XY004ID",1
"2006271103503312020-09-01","R012XY004ID",1
"2006271510353682020-09-01","R012XY004ID",1
"20062718224271502020-09-01","R012XY004ID",1
"20062810325988562020-09-01","R012XY004ID",1
"20062814331050192020-09-01","R012XY004ID",1
"2006291157165742020-09-01","R012XY004ID",1
"20070715354822702020-09-01","R012XY004ID",1
"2007080921167832020-09-01","R012XY004ID",1
"20070815114468182020-09-01","R012XY004ID",1
"20070909082077422020-09-01","R012XY004ID",1
"20070914184589212020-09-01","R012XY046ID",1
"20070917483214382020-09-01","R012XY046ID",1
"20071010451176512020-09-01","R012XY004ID",1
"20071108323448432020-09-01","R012XY004ID",1
"20071112202415642020-09-01","R012XY046ID",1
"20071115360165722020-09-01","R012XY004ID",1
"20071211024245282020-09-01","R012XY004ID",1
"20071309401852392020-09-01","R012XY004ID",1
"2007131642049622020-09-01","R012XY046ID",1
"20111112445212682020-09-01","R012XY004ID",1
"ID_BruneauFOLUP2016_BasinCM-260_V12020-09-01","R012XY019ID",0.833333333333333
"ID_BruneauFOLUP2016_BasinCM-262_V12020-09-01","R012XY024ID",1
"ID_BruneauFOLUP2016_BasinCM-264_V12020-09-01","R012XY007ID",1
"ID_BruneauFOLUP2016_BasinCM-265_V12020-09-01","R012XY009ID",0.833333333333333
"ID_BruneauFOLUP2016_BasinCM-266_V12020-09-01","R012XY024ID",1
"ID_BruneauFOLUP2016_BigCM-221_V12020-09-01","R012XY007ID",0.833333333333333
"ID_BruneauFOLUP2016_BigCM-222_V12020-09-01","R012XY024ID",1
"ID_BruneauFOLUP2016_BigCM-223_V12020-09-01","R012XY019ID",0.833333333333333
"ID_BruneauFOLUP2016_BigCM-224_V12020-09-01","R012XY019ID",0.833333333333333
"ID_BruneauFOLUP2016_BigCM-225_V12020-09-01","R012XY007ID",0.666666666666667
"ID_BruneauFOLUP2016_BigCM-226_V12020-09-01","R012XY007ID",0.833333333333333
"ID_BruneauFOLUP2016_BigCM-227_V12020-09-01","R012XY019ID",0.833333333333333
"ID_BruneauFOLUP2016_BigCM-228_V12020-09-01","R012XY007ID",0.666666666666667
"ID_BruneauFOLUP2016_BigWD-172_V12020-09-01","R012XY003ID",0.5
"ID_BruneauFOLUP2016_LowCM-043_V12020-09-01","R012XY024ID",1
"ID_BruneauFOLUP2016_LowCM-044_V12020-09-01","R012XY029ID",0.666666666666667
"ID_BruneauFOLUP2016_LowCM-046_V12020-09-01","R012XY010ID",0.833333333333333
"ID_BruneauFOLUP2016_LowCM-047_V12020-09-01","R012XY003ID",0.5
"ID_BruneauFOLUP2016_LowCM-048_V12020-09-01","R012XY024ID",1
"ID_BruneauFOLUP2016_LowCM-049_V12020-09-01","R012XY024ID",1
"ID_BruneauFOLUP2016_LowCM-050_V12020-09-01","R012XY024ID",1
"ID_BruneauFOLUP2016_LowCM-051_V12020-09-01","R012XY024ID",1
"ID_BruneauFOLUP2016_LowCM-052_V12020-09-01","R012XY007ID",0.5
"ID_BruneauFOLUP2016_LowCM-053_V12020-09-01","R012XY007ID",0.833333333333333
"ID_BruneauFOLUP2016_LowCM-056_V12020-09-01","R012XY007ID",0.833333333333333
"ID_BruneauFOLUP2016_LowCM-057_V12020-09-01","R012XY007ID",0.5
"ID_BruneauFOLUP2016_LowCM-058_V12020-09-01","R012XY002ID",0.666666666666667
"ID_BruneauFOLUP2016_LowWD-382_V12020-09-01","R012XY003ID",0.5
"ID_BruneauFOLUP2016_LowWD-384_V12020-09-01","R012XY024ID",1
"ID_BruneauFOLUP2016_UA-302_V12020-09-01","R012XY024ID",1
"ID_BruneauFOLUP2016_UA-314_V12020-09-01","R012XY003ID",0.5
"ID_BruneauFOLUP2016_UA-318_V12020-09-01","R012XY009ID",0.833333333333333
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-01_V12020-09-01","R012XY007ID",0.833333333333333
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-02_V12020-09-01","R012XY007ID",0.666666666666667
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-03_V12020-09-01","R012XY019ID",0.833333333333333
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-04_V12020-09-01","R012XY024ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-05_V12020-09-01","R012XY029ID",0.666666666666667
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-06_V12020-09-01","R012XY029ID",0.666666666666667
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-07_V12020-09-01","R012XY029ID",0.666666666666667
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-08_V12020-09-01","R012XY029ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-10_V12020-09-01","R012XY029ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-11_V12020-09-01","R012XY029ID",0.666666666666667
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-12_V12020-09-01","R012XY024ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-13_V12020-09-01","R012XY024ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-14_V12020-09-01","R012XY019ID",0.833333333333333
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-15_V12020-09-01","R012XY029ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-16_V12020-09-01","R012XY024ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-17_V12020-09-01","R012XY024ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-18_V12020-09-01","R012XY007ID",0.666666666666667
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-19_V12020-09-01","R012XY029ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-22_V12020-09-01","R012XY019ID",0.666666666666667
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-23_V12020-09-01","R012XY024ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-24_V12020-09-01","R012XY007ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-25_V12020-09-01","R012XY024ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-26_V12020-09-01","R012XY007ID",0.833333333333333
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-28_V12020-09-01","R012XY024ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-29_V12020-09-01","R012XY019ID",0.833333333333333
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-30_V12020-09-01","R012XY029ID",0.666666666666667
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-52_V12020-09-01","R012XY019ID",0.666666666666667
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-53_V12020-09-01","R012XY009ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-55_V12020-09-01","R012XY019ID",0.833333333333333
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-56_V12020-09-01","R012XY029ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-61_V12020-09-01","R012XY024ID",1
"ID_BruneauFOMHAFTindall-SheepCreek2020_TindallSheep-65_V12020-09-01","R012XY024ID",1
"ID_BurleyFOOBGADeepCreek2020_0400201-35_V12020-09-01","R012XY007ID",1
"ID_BurleyFOOBGADeepCreek2020_0400202-50_V12020-09-01","R012XY024ID",1
"ID_BurleyFOOBGADeepCreek2020_0400202-51_V12020-09-01","R012XY007ID",1
"ID_BurleyFOOBGADeepCreek2020_0400301B-28_V12020-09-01","R012XY007ID",1
"ID_BurleyFOOBGADeepCreek2020_0400301B-29_V12020-09-01","R012XY024ID",1
"ID_BurleyFOOBGADeepCreek2020_0400301W-07_V12020-09-01","R012XY007ID",1
"ID_BurleyFOOBGADeepCreek2020_0400302B-19_V12020-09-01","R012XY007ID",1
"ID_BurleyFOOBGADeepCreek2020_0400302W-44_V12020-09-01","R012XY007ID",0.833333333333333
"ID_BurleyFOOBGADeepCreek2020_0400303B-16_V12020-09-01","R012XY007ID",1
"ID_BurleyFOOBGADeepCreek2020_0400303W-32_V12020-09-01","R012XY007ID",0.666666666666667
"ID_BurleyFOOBGADeepCreek2020_0400304-04_V12020-09-01","R012XY024ID",1
"ID_BurleyFOOBGADeepCreek2020_0400305-54_V12020-09-01","R012XY029ID",1
"ID_BurleyFOOBGADeepCreek2020_0400306-22_V12020-09-01","R012XY007ID",0.833333333333333
"ID_BurleyFOOBGADeepCreek2020_0400307-10_V12020-09-01","R012XY007ID",1
"ID_BurleyFOOBGADeepCreek2020_0400308-47_V12020-09-01","R012XY029ID",0.666666666666667
"ID_BurleyFOOBGADeepCreek2020_0400309-38_V12020-09-01","R012XY019ID",0.666666666666667
"ID_BurleyFOOBGADeepCreek2020_0401101-25_V12020-09-01","R012XY007ID",1
"ID_BurleyFOOBGADeepCreek2020_0401102-01_V12020-09-01","R012XY007ID",1
"ID_BurleyFOOBGADeepCreek2020_0401103-41_V12020-09-01","R012XY007ID",1
"ID_BurleyFOOBGADeepCreek2020_0401104-13_V12020-09-01","R012XY007ID",1
"ID_ChallisFOLUP2017_Big_CM-251_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_CM-252_V12020-09-01","R012XY009ID",0.833333333333333
"ID_ChallisFOLUP2017_Big_CM-253_V12020-09-01","R012XY029ID",0.666666666666667
"ID_ChallisFOLUP2017_Big_CM-255_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_CM-256_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_CM-257_V12020-09-01","R012XY002ID",1
"ID_ChallisFOLUP2017_Big_CM-258_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_CM-259_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_CM-260_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_CM-261_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_CM-262_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_CM-264_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_CM-265_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_WD-094_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_WD-095_V12020-09-01","R012XY009ID",0.666666666666667
"ID_ChallisFOLUP2017_Big_WD-096_V12020-09-01","R012XY019ID",0.666666666666667
"ID_ChallisFOLUP2017_Big_WD-097_V12020-09-01","R012XY007ID",0.666666666666667
"ID_ChallisFOLUP2017_Big_WD-098_V12020-09-01","R012XY002ID",1
"ID_ChallisFOLUP2017_Big_WD-099_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_WD-100_V12020-09-01","R012XY009ID",0.666666666666667
"ID_ChallisFOLUP2017_Big_WD-102_V12020-09-01","R012XY019ID",0.666666666666667
"ID_ChallisFOLUP2017_Big_WD-103_V12020-09-01","R012XY007ID",0.5
"ID_ChallisFOLUP2017_Big_WD-104_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_WD-105_V12020-09-01","R012XY002ID",0.666666666666667
"ID_ChallisFOLUP2017_Big_WD-107_V12020-09-01","R012XY003ID",0.333333333333333
"ID_ChallisFOLUP2017_Big_WD-108_V12020-09-01","R012XY010ID",1
"ID_ChallisFOLUP2017_Big_WD-110_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_WD-111_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_WD-114_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_WD-115_V12020-09-01","R012XY007ID",0.833333333333333
"ID_ChallisFOLUP2017_Big_WD-117_V12020-09-01","R012XY007ID",0.5
"ID_ChallisFOLUP2017_Big_WD-118_V12020-09-01","R012XY029ID",0.333333333333333
"ID_ChallisFOLUP2017_Big_WD-119_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_WD-120_V12020-09-01","R012XY019ID",0.666666666666667
"ID_ChallisFOLUP2017_Big_WD-121_V12020-09-01","R012XY019ID",0.666666666666667
"ID_ChallisFOLUP2017_Big_WD-122_V12020-09-01","R012XY002ID",1
"ID_ChallisFOLUP2017_Big_WD-123_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Big_WD-125_V12020-09-01","R012XY009ID",0.833333333333333
"ID_ChallisFOLUP2017_Low_WD-015_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Low_WD-016_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Low_WD-017_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_Low_WD-018_V12020-09-01","R012XY007ID",0.666666666666667
"ID_ChallisFOLUP2017_MHGN-312_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_MHGN-313_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_MHGN-316_V12020-09-01","R012XY009ID",0.666666666666667
"ID_ChallisFOLUP2017_MHGN-318_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_MHGN-320_V12020-09-01","R012XY029ID",1
"ID_ChallisFOLUP2017_MHGN-322_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_MHGN-325_V12020-09-01","R012XY024ID",1
"ID_ChallisFOLUP2017_OTH-367_V12020-09-01","R012XY009ID",0.833333333333333
"ID_JarbridgeFOLUP2017_ASP-006_V12020-09-01","R012XY024ID",1
"ID_JarbridgeFOLUP2017_ASP-008_V12020-09-01","R012XY019ID",0.833333333333333
"ID_JarbridgeFOLUP2017_ASP-009_V12020-09-01","R012XY024ID",1
"ID_JarbridgeFOLUP2017_BSCM-049_V12020-09-01","R012XY009ID",0.666666666666667
"ID_JarbridgeFOLUP2017_BSCM-050_V12020-09-01","R012XY029ID",0.666666666666667
"ID_JarbridgeFOLUP2017_BSCM-051_V12020-09-01","R012XY024ID",1
"ID_JarbridgeFOLUP2017_BSWD-167_V12020-09-01","R012XY024ID",1
"ID_JarbridgeFOLUP2017_BSWD-169_V12020-09-01","R012XY024ID",1
"ID_JarbridgeFOLUP2017_BSWD-171_V12020-09-01","R012XY019ID",0.833333333333333
"ID_JarbridgeFOLUP2017_BSWD-176_V12020-09-01","R012XY007ID",1
"ID_JarbridgeFOLUP2017_BSWD-178_V12020-09-01","R012XY007ID",0.833333333333333
"ID_JarbridgeFOLUP2017_BSWD-181_V12020-09-01","R012XY007ID",0.666666666666667
"ID_JarbridgeFOLUP2017_BSWD-182_V12020-09-01","R012XY007ID",1
"ID_JarbridgeFOLUP2017_BSWD-183_V12020-09-01","R012XY007ID",0.666666666666667
"ID_JarbridgeFOLUP2017_BSWD-185_V12020-09-01","R012XY019ID",1
"ID_JarbridgeFOLUP2017_BSWD-187_V12020-09-01","R012XY007ID",0.833333333333333
"ID_JarbridgeFOLUP2017_BSWM-254_V12020-09-01","R012XY007ID",1
"ID_JarbridgeFOLUP2017_BSWM-256_V12020-09-01","R012XY007ID",0.833333333333333
"ID_JarbridgeFOLUP2017_BSWM-257_V12020-09-01","R012XY024ID",1
"ID_JarbridgeFOLUP2017_BSWM-259_V12020-09-01","R012XY024ID",1
"ID_JarbridgeFOLUP2017_BSWM-260_V12020-09-01","R012XY007ID",1
"ID_JarbridgeFOLUP2017_BSWM-261_V12020-09-01","R012XY029ID",0.666666666666667
"ID_JarbridgeFOLUP2017_BSWM-262_V12020-09-01","R012XY007ID",1
"ID_JarbridgeFOLUP2017_BSWM-263_V12020-09-01","R012XY019ID",0.833333333333333
"ID_JarbridgeFOLUP2017_BSWM-264_V12020-09-01","R012XY007ID",1
"ID_JarbridgeFOLUP2017_BSWM-265_V12020-09-01","R012XY007ID",0.833333333333333
"ID_JarbridgeFOLUP2017_BSWM-266_V12020-09-01","R012XY007ID",0.5
"ID_JarbridgeFOLUP2017_BSWM-267_V12020-09-01","R012XY002ID",0.666666666666667
"ID_JarbridgeFOLUP2017_LSCM-305_V12020-09-01","R012XY029ID",0.666666666666667
"ID_JarbridgeFOLUP2017_LSCM-306_V12020-09-01","R012XY007ID",0.666666666666667
"ID_JarbridgeFOLUP2017_LSCM-307_V12020-09-01","R012XY009ID",0.5
"ID_JarbridgeFOLUP2017_LSCM-308_V12020-09-01","R012XY007ID",0.666666666666667
"ID_JarbridgeFOLUP2017_LSWD-352_V12020-09-01","R012XY009ID",1
"ID_JarbridgeFOLUP2017_OTH-400_V12020-09-01","R012XY009ID",0.666666666666667
"ID_JarbridgeFOLUP2017_OTH-402_V12020-09-01","R012XY002ID",0.5
"ID_OwyheeFOLUP2016_BasinCM-013_V12020-09-01","R012XY007ID",0.833333333333333
"ID_OwyheeFOLUP2016_BasinCM-015_V12020-09-01","R012XY003ID",0.5
"ID_OwyheeFOLUP2016_BigCM-073_V12020-09-01","R012XY002ID",0.666666666666667
"ID_OwyheeFOLUP2016_BigCM-076_V12020-09-01","R012XY007ID",0.833333333333333
"ID_OwyheeFOLUP2016_BigCM-077_V12020-09-01","R012XY024ID",1
"ID_OwyheeFOLUP2016_BigCM-078_V12020-09-01","R012XY002ID",0.666666666666667
"ID_OwyheeFOLUP2016_BigCM-079_V12020-09-01","R012XY007ID",0.666666666666667
"ID_OwyheeFOLUP2016_BigCM-081_V12020-09-01","R012XY019ID",0.666666666666667
"ID_OwyheeFOLUP2016_BigCM-082_V12020-09-01","R012XY009ID",0.833333333333333
"ID_OwyheeFOLUP2016_BigWD-140_V12020-09-01","R012XY007ID",0.833333333333333
"ID_OwyheeFOLUP2016_BigWD-141_V12020-09-01","R012XY003ID",0.5
"ID_OwyheeFOLUP2016_Forest-186_V12020-09-01","R012XY019ID",0.833333333333333
"ID_OwyheeFOLUP2016_Forest-188_V12020-09-01","R012XY009ID",0.666666666666667
"ID_OwyheeFOLUP2016_Forest-189_V12020-09-01","R012XY003ID",0.5
"ID_OwyheeFOLUP2016_LowCM-237_V12020-09-01","R012XY029ID",0.666666666666667
"ID_OwyheeFOLUP2016_LowCM-238_V12020-09-01","R012XY003ID",0.5
"ID_OwyheeFOLUP2016_LowCM-240_V12020-09-01","R012XY024ID",1
"ID_OwyheeFOLUP2016_LowCM-241_V12020-09-01","R012XY009ID",0.833333333333333
"ID_OwyheeFOLUP2016_LowCM-242_V12020-09-01","R012XY003ID",0.333333333333333
"ID_OwyheeFOLUP2016_LowCM-243_V12020-09-01","R012XY002ID",0.666666666666667
"ID_OwyheeFOLUP2016_LowCM-244_V12020-09-01","R012XY009ID",0.833333333333333
"ID_OwyheeFOLUP2016_LowCM-245_V12020-09-01","R012XY003ID",0.5
"ID_OwyheeFOLUP2016_LowCM-246_V12020-09-01","R012XY019ID",0.833333333333333
"ID_OwyheeFOLUP2016_LowWD-293_V12020-09-01","R012XY007ID",0.5
"ID_OwyheeFOLUP2016_LowWD-295_V12020-09-01","R012XY003ID",0.5
"ID_OwyheeFOLUP2016_LowWD-298_V12020-09-01","R012XY003ID",0.5
"ID_OwyheeFOLUP2016_LowWD-299_V12020-09-01","R012XY003ID",0.5
"ID_OwyheeFOLUP2016_LowWD-300_V12020-09-01","R012XY010ID",0.833333333333333
"ID_OwyheeFOLUP2016_UA-343_V12020-09-01","R012XY007ID",0.833333333333333
"ID_OwyheeFOMHAFFlintCreek2020_Flint-002_V12020-09-01","R012XY002ID",0.5
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-001_V12020-09-01","R012XY002ID",0.666666666666667
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-003_V12020-09-01","R012XY007ID",0.666666666666667
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-005_V12020-09-01","R012XY007ID",0.5
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-006_V12020-09-01","R012XY024ID",1
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-007_V12020-09-01","R012XY007ID",0.666666666666667
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-011_V12020-09-01","R012XY024ID",1
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-017_V12020-09-01","R012XY024ID",1
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-018_V12020-09-01","R012XY024ID",1
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-019_V12020-09-01","R012XY024ID",1
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-021_V12020-09-01","R012XY009ID",0.833333333333333
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-023_V12020-09-01","R012XY024ID",1
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-027_V12020-09-01","R012XY007ID",0.833333333333333
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-028_V12020-09-01","R012XY009ID",0.666666666666667
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-030_V12020-09-01","R012XY007ID",0.666666666666667
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-031_V12020-09-01","R012XY009ID",0.833333333333333
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-032_V12020-09-01","R012XY009ID",0.666666666666667
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-033_V12020-09-01","R012XY003ID",0.333333333333333
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-035_V12020-09-01","R012XY024ID",1
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-039_V12020-09-01","R012XY019ID",0.833333333333333
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-042_V12020-09-01","R012XY024ID",1
"ID_OwyheeFOMHAFFlintCreek2020_FlintCr-043_V12020-09-01","R012XY019ID",0.833333333333333
