"PrimaryKey","siteid","ProportionCriteriaMet"
"17080312102855682017-09-01","R010XB081OR",1
"17080815193135182017-09-01","R010XB081OR",1
"17080816462613232017-09-01","R010XB081OR",1
"17080819472783852017-09-01","R010XB024OR",1
"17080820484914322017-09-01","R010XB081OR",1
"17080914581024482017-09-01","R010XB081OR",1
"17081007010818832017-09-01","R010XB024OR",1
"17081008360287032017-09-01","R010XC075OR",0.833333333333333
"17081009181230122017-09-01","R010XA007OR",0.75
"17081009391828972017-09-01","R010XB081OR",1
"17081010203884902017-09-01","R010XC043OR",0.714285714285714
"17081011095994302017-09-01","R010XB081OR",1
"1708101127395062017-09-01","R010XB081OR",1
"1708101210307652017-09-01","R010XA007OR",0.875
"17081013064940192017-09-01","R010XB024OR",1
"17081014454797392017-09-01","R010XB024OR",1
"17081016023829562017-09-01","R010XA009OR",0.75
"17081017584081222017-09-01","R010XB024OR",1
"17081107143998712017-09-01","R010XB081OR",1
"17081108152036082017-09-01","R010XB081OR",1
"1708110944409872017-09-01","R010XA007OR",0.75
"17081109484245772017-09-01","R010XB024OR",1
"17081110010371932017-09-01","R010XB024OR",1
"17081110183999252017-09-01","R010XA027OR",0.625
"17081111343199562017-09-01","R010XB081OR",1
"17081113181546612017-09-01","R010XA027OR",0.625
"17081113240266832017-09-01","R010XB081OR",1
"17081114092451712017-09-01","R010XB081OR",1
"1708111538014912017-09-01","R010XA018OR",0.75
"17081116540094112017-09-01","R010XA018OR",1
"17081208073431122017-09-01","R010XB081OR",1
"17081208501738462017-09-01","R010XB024OR",1
"17081209442999852017-09-01","R010XB081OR",1
"17081210151571632017-09-01","R010XA003OR",1
"17081210413390612017-09-01","R010XC069OR",0.714285714285714
"17081212211076052017-09-01","R010XB081OR",1
"17081213121359032017-09-01","R010XC036OR",0.8
"17081213141191722017-09-01","R010XB024OR",1
"17081215244044212017-09-01","R010XB081OR",1
"17081307444346102017-09-01","R010XB081OR",1
"17081308380094102017-09-01","R010XA007OR",1
"17081309213136422017-09-01","R010XA023OR",1
"17081309311065662017-09-01","R010XB081OR",1
"17081310004270612017-09-01","R010XC036OR",0.8
"17081310103512232017-09-01","R010XA018OR",1
"17081310371533232017-09-01","R010XA007OR",0.714285714285714
"1708131037502802017-09-01","R010XB024OR",1
"17081311050194312017-09-01","R010XA018OR",1
"17081312544752402017-09-01","R010XB024OR",1
"17081315064312312017-09-01","R010XC037OR",0.833333333333333
"17081316224890982017-09-01","R010XA023OR",1
"17081316263649342017-09-01","R010XC075OR",0.666666666666667
"17081408101440962017-09-01","R010XA021OR",1
"17081408374853542017-09-01","R010XB024OR",1
"17081408525895242017-09-01","R010XB024OR",1
"170814091641832017-09-01","R010XB024OR",1
"17081410253779442017-09-01","R010XB081OR",1
"17081410264042312017-09-01","R010XB024OR",1
"17081411094313372017-09-01","R010XB024OR",1
"17081411141762172017-09-01","R010XC069OR",0.714285714285714
"17081411141924742017-09-01","R010XB024OR",1
"17081411281729722017-09-01","R010XB024OR",1
"17081413581111132017-09-01","R010XB081OR",1
"17081415272852082017-09-01","R010XA018OR",1
"17081415583069362017-09-01","R010XY117OR",1
"17081507455663362017-09-01","R010XB043OR",0.75
"1708150916131882017-09-01","R010XB081OR",1
"17081509464788382017-09-01","R010XB024OR",1
"17081510104655922017-09-01","R010XB081OR",1
"17081510374774352017-09-01","R010XB081OR",1
"17081510431113692017-09-01","R010XB081OR",1
"17081511134518172017-09-01","R010XA007OR",0.875
"1708151237307992017-09-01","R010XB081OR",1
"17081607033946352017-09-01","R010XA007OR",0.571428571428571
"17081607045813222017-09-01","R010XA002OR",0.666666666666667
"17081607314461742017-09-01","R010XB043OR",0.75
"17081607320773272017-09-01","R010XB024OR",0.5
"17081607321484342017-09-01","R010XA002OR",0.5
"17081607322482222017-09-01","R010XA002OR",0.5
"17082209564296732017-09-01","R010XA002OR",0.5
"17082213571691622017-09-01","R010XB081OR",1
"1708231338517352017-09-01","R010XB081OR",1
"17082409251669002017-09-01","R010XB081OR",1
"17082410335351742017-09-01","R010XB081OR",1
"17082411151270342017-09-01","R010XB081OR",1
"17082411501520632017-09-01","R010XB081OR",1
"17082508151246802017-09-01","R010XB081OR",1
"17082508473185962017-09-01","R010XB081OR",1
"17082510303793492017-09-01","R010XB081OR",1
"17082511085920682017-09-01","R010XB081OR",1
"17082515033756012017-09-01","R010XB081OR",1
"17082608261671722017-09-01","R010XB081OR",1
"17082608442181362017-09-01","R010XA023OR",1
"17082608463429072017-09-01","R010XA021OR",1
"17082616064436432017-09-01","R010XB081OR",1
"17082708133969652017-09-01","R010XC051OR",0.8
"17082709243995652017-09-01","R010XB081OR",1
"17082709421133882017-09-01","R010XB081OR",1
"17082807375896882017-09-01","R010XB081OR",1
"17082809135929872017-09-01","R010XA018OR",1
"17082813522659572017-09-01","R010XB081OR",1
"17082910273914902017-09-01","R010XA007OR",1
"17082912364274342017-09-01","R010XB024OR",1
"17083106512467252017-09-01","R010XB081OR",1
"17083114303282952017-09-01","R010XB081OR",1
"17090116200051242017-09-01","R010XB081OR",1
"17090207125328302017-09-01","R010XB081OR",1
"17090209204594862017-09-01","R010XB081OR",1
"17090217480051842017-09-01","R010XA003OR",0.714285714285714
"17090308354512402017-09-01","R010XB032OR",0.6
"17090314343035632017-09-01","R010XB027OR",0.75
"17090314363370132017-09-01","R010XA022OR",0.625
"1709040923078932017-09-01","R010XB081OR",1
"17090410221120042017-09-01","R010XB081OR",1
"17090416310654362017-09-01","R010XB081OR",1
"17090510034937492017-09-01","R010XB024OR",1
"1709051042434042017-09-01","R010XB081OR",1
"17090609005021342017-09-01","R010XB081OR",1
"17090708351448362017-09-01","R010XB081OR",1
"17090715283293112017-09-01","R010XC021OR",0.833333333333333
"17091913064832172017-09-01","R010XB081OR",1
"17112021330610842017-09-01","R010XB081OR",1
"18050208503831672018-09-01","R010XC043OR",0.875
"18050210172861572018-09-01","R010XC021OR",0.833333333333333
"18050210214543602018-09-01","R010XB081OR",1
"1805021112312092018-09-01","R010XB024OR",1
"18050212010666492018-09-01","R010XA007OR",1
"18050308502462552018-09-01","R010XB081OR",1
"18050310562162742018-09-01","R010XC021OR",1
"18050312161740622018-09-01","R010XA018OR",1
"18050312354644422018-09-01","R010XA007OR",1
"18050313264558622018-09-01","R010XA007OR",0.625
"18050315075114712018-09-01","R010XC030OR",0.875
"18050407400952212018-09-01","R010XB024OR",1
"18050409552318372018-09-01","R010XB013OR",1
"18050410072995532018-09-01","R010XA007OR",0.875
"18050416115689772018-09-01","R010XA007OR",1
"18050509225137922018-09-01","R010XB024OR",1
"18050509380267242018-09-01","R010XA018OR",0.75
"180505110829572018-09-01","R010XA023OR",1
"18050514303020282018-09-01","R010XA018OR",0.75
"1805060928216772018-09-01","R010XA023OR",1
"18050609520638042018-09-01","R010XB024OR",1
"18050610354440852018-09-01","R010XB024OR",1
"18050708573764692018-09-01","R010XA018OR",1
"18050709445360452018-09-01","R010XA018OR",1
"18050709553167462018-09-01","R010XB024OR",1
"18050710450336602018-09-01","R010XA023OR",0.75
"18050710475291422018-09-01","R010XA023OR",1
"18050713320031522018-09-01","R010XB081OR",1
"18050715375593192018-09-01","R010XB081OR",1
"18050717060878232018-09-01","R010XB027OR",0.875
"1805080725026142018-09-01","R010XA007OR",1
"18050807301052192018-09-01","R010XA018OR",1
"18050809273496102018-09-01","R010XB081OR",1
"18050809311016142018-09-01","R010XB024OR",1
"18050809312747212018-09-01","R010XB024OR",1
"18050809395057892018-09-01","R010XB024OR",1
"18050811001649372018-09-01","R010XA018OR",1
"18050811120190972018-09-01","R010XB043OR",0.8
"18050812170578432018-09-01","R010XB024OR",1
"18050813383013482018-09-01","R010XB024OR",1
"18050814150718332018-09-01","R010XB032OR",0.8
"18050815404350482018-09-01","R010XA027OR",0.875
"18050816385485042018-09-01","R010XB081OR",1
"18050907424414672018-09-01","R010XC032OR",0.857142857142857
"18050908362890892018-09-01","R010XA007OR",0.625
"18050909255793332018-09-01","R010XB081OR",1
"18050910402067142018-09-01","R010XB081OR",1
"18050911192620532018-09-01","R010XB081OR",1
"18050914290736782018-09-01","R010XB081OR",1
"18050914322730442018-09-01","R010XC021OR",0.666666666666667
"1805100830491852018-09-01","R010XB081OR",1
"18051011150785262018-09-01","R010XA021OR",1
"18051611554534392018-09-01","R010XB081OR",1
"18051613591410682018-09-01","R010XB081OR",1
"18051707412769882018-09-01","R010XA007OR",1
"1805170906322482018-09-01","R010XA023OR",1
"18051709284768382018-09-01","R010XA021OR",1
"18051709440579462018-09-01","R010XB024OR",1
"18051710065210582018-09-01","R010XB024OR",1
"18051710135395522018-09-01","R010XC040OR",0.666666666666667
"18051710374556872018-09-01","R010XA018OR",1
"18051710450961222018-09-01","R010XB024OR",1
"18051712020079332018-09-01","R010XA023OR",1
"18051712312828572018-09-01","R010XB081OR",1
"18051714201793832018-09-01","R010XB081OR",1
"1805171430276722018-09-01","R010XB024OR",1
"18051716105863902018-09-01","R010XC020OR",1
"18051808322733752018-09-01","R010XC040OR",0.666666666666667
"18051808380287832018-09-01","R010XB081OR",1
"18051810382155072018-09-01","R010XB081OR",1
"18051810401580322018-09-01","R010XB024OR",1
"18051810490595612018-09-01","R010XA023OR",0.75
"1805181315485622018-09-01","R010XB024OR",1
"18051814414414742018-09-01","R010XB024OR",1
"18051815412275722018-09-01","R010XC040OR",0.833333333333333
"18051815414119842018-09-01","R010XB081OR",1
"18051907255557372018-09-01","R010XA018OR",1
"18051907565961442018-09-01","R010XB024OR",1
"180519091402172018-09-01","R010XB081OR",1
"18051909141565322018-09-01","R010XB024OR",1
"18051909190458622018-09-01","R010XA027OR",0.875
"18051911070375772018-09-01","R010XC066OR",0.75
"18051912150383392018-09-01","R010XB081OR",1
"18051915413992562018-09-01","R010XC075OR",0.857142857142857
"18051916161965002018-09-01","R010XB024OR",1
"18051916490792532018-09-01","R010XA003OR",0.857142857142857
"18052008430886472018-09-01","R010XB028OR",0.714285714285714
"18052009033887672018-09-01","R010XA023OR",1
"18052009251651942018-09-01","R010XB081OR",1
"18052009352187702018-09-01","R010XB027OR",0.625
"1805201004577962018-09-01","R010XB024OR",1
"18052010215493112018-09-01","R010XC021OR",0.833333333333333
"18052010280129692018-09-01","R010XA018OR",1
"18052010474135482018-09-01","R010XB024OR",1
"18052012030731632018-09-01","R010XA027OR",0.75
"18052013020465612018-09-01","R010XA007OR",0.75
"18052013450985542018-09-01","R010XC040OR",0.666666666666667
"18052014133841802018-09-01","R010XB081OR",1
"18052014341674302018-09-01","R010XB024OR",1
"18052108100514652018-09-01","R010XB081OR",1
"18052108260975902018-09-01","R010XB081OR",1
"18052109172382082018-09-01","R010XB024OR",1
"18052109273299982018-09-01","R010XB024OR",1
"18052109552742502018-09-01","R010XB024OR",1
"18052110143340512018-09-01","R010XA007OR",0.75
"18052110560534612018-09-01","R010XB024OR",1
"18052111253282032018-09-01","R010XB081OR",1
"18052111521234492018-09-01","R010XC040OR",0.833333333333333
"1805211234219222018-09-01","R010XA019OR",0.857142857142857
"18052113455529322018-09-01","R010XB081OR",1
"18052115590456762018-09-01","R010XB081OR",1
"18052116392695302018-09-01","R010XY014OR",0.666666666666667
"18052208060484152018-09-01","R010XB024OR",1
"1805220837101692018-09-01","R010XA023OR",1
"18052208465919402018-09-01","R010XB081OR",1
"18052209151262342018-09-01","R010XA007OR",0.875
"18052210252923832018-09-01","R010XB081OR",1
"18052210555346162018-09-01","R010XA018OR",1
"18052211070792862018-09-01","R010XB027OR",0.875
"18052211532632282018-09-01","R010XB081OR",1
"1805221215438632018-09-01","R010XB081OR",1
"18053108465290562018-09-01","R010XB024OR",1
"18053109024636862018-09-01","R010XB024OR",1
"18053110395246062018-09-01","R010XB024OR",1
"18053112191539982018-09-01","R010XB081OR",1
"18053116343734602018-09-01","R010XB024OR",1
"18053116375139402018-09-01","R010XB081OR",1
"18060108461460372018-09-01","R010XB081OR",1
"18060109124329492018-09-01","R010XB024OR",1
"18060110093193302018-09-01","R010XB081OR",1
"18060110373756172018-09-01","R010XA007OR",0.875
"18060110474677332018-09-01","R010XB081OR",1
"18060111021165402018-09-01","R010XB043OR",0.8
"18060111055143522018-09-01","R010XC066OR",0.875
"18060111583318962018-09-01","R010XB024OR",1
"18060112502720872018-09-01","R010XA009OR",0.875
"18060115065787592018-09-01","R010XB081OR",1
"18060115234217522018-09-01","R010XY006OR",1
"18060117335354192018-09-01","R010XA002OR",1
"18060208063297462018-09-01","R010XC043OR",0.875
"18060208065236492018-09-01","R010XB081OR",1
"18060208475634802018-09-01","R010XB081OR",1
"18060208593745742018-09-01","R010XB024OR",1
"18060209160235492018-09-01","R010XB081OR",1
"18060209293816952018-09-01","R010XB081OR",1
"18060210104696442018-09-01","R010XB081OR",1
"18060212262047252018-09-01","R010XB081OR",1
"18060213061073232018-09-01","R010XA007OR",0.75
"18060214443468282018-09-01","R010XY002OR",0.75
"18060215054110882018-09-01","R010XC069OR",0.857142857142857
"18060215403256632018-09-01","R010XB081OR",1
"18060215411413592018-09-01","R010XB024OR",1
"18060216054644812018-09-01","R010XC075OR",0.857142857142857
"18060216092413172018-09-01","R010XA021OR",1
"1806021726241402018-09-01","R010XB081OR",1
"18060308001647262018-09-01","R010XB024OR",1
"18060308041983472018-09-01","R010XB081OR",1
"18060308464443152018-09-01","R010XB081OR",1
"18060309102934832018-09-01","R010XB046OR",1
"18060309261849232018-09-01","R010XB081OR",1
"18060309265257092018-09-01","R010XC043OR",0.875
"18060309550495472018-09-01","R010XB024OR",1
"18060310232454652018-09-01","R010XA003OR",0.857142857142857
"18060310262030002018-09-01","R010XB024OR",1
"1806031039224602018-09-01","R010XB081OR",1
"18060314585121232018-09-01","R010XB081OR",1
"18060315015130932018-09-01","R010XB081OR",1
"18060315040711332018-09-01","R010XB081OR",1
"18060315113033742018-09-01","R010XB081OR",1
"18060408292286882018-09-01","R010XB081OR",1
"18060408535011662018-09-01","R010XB024OR",1
"18060409161024202018-09-01","R010XC043OR",0.875
"18060409255758162018-09-01","R010XB081OR",1
"18060409483570082018-09-01","R010XA007OR",0.75
"18060409523291382018-09-01","R010XA007OR",1
"18060409582359842018-09-01","R010XB024OR",1
"18060410011099912018-09-01","R010XB081OR",1
"18060410350341792018-09-01","R010XB081OR",1
"18060410511315502018-09-01","R010XB081OR",1
"18060413473536202018-09-01","R010XB081OR",1
"18060413480938072018-09-01","R010XB081OR",1
"18060415044382162018-09-01","R010XB046OR",1
"18060415293513142018-09-01","R010XC036OR",1
"18060415501381112018-09-01","R010XB081OR",1
"18060415563820282018-09-01","R010XB081OR",1
"1806041644551112018-09-01","R010XB081OR",1
"18060507414779062018-09-01","R010XB024OR",1
"18060508320966262018-09-01","R010XB081OR",1
"18060508572817592018-09-01","R010XB024OR",1
"1806051002275772018-09-01","R010XA021OR",1
"18060510095330252018-09-01","R010XB024OR",1
"18060510455533352018-09-01","R010XB081OR",1
"18060511230479932018-09-01","R010XB081OR",1
"18060513324110612018-09-01","R010XA018OR",1
"18061312043543962018-09-01","R010XB081OR",1
"18061312272336512018-09-01","R010XA019OR",0.714285714285714
"18061312381334812018-09-01","R010XB046OR",0.857142857142857
"18061316123225332018-09-01","R010XB081OR",1
"18061408121327402018-09-01","R010XB024OR",1
"18061408542188912018-09-01","R010XB081OR",1
"18061409122753442018-09-01","R010XY008OR",0.666666666666667
"18061409553116272018-09-01","R010XB081OR",1
"18061410141166812018-09-01","R010XA007OR",0.625
"18061410270143352018-09-01","R010XB024OR",1
"18061410295750302018-09-01","R010XB081OR",1
"18061411111297092018-09-01","R010XB081OR",1
"18061411493830892018-09-01","R010XB081OR",1
"18061413362473332018-09-01","R010XB081OR",1
"1806141440098232018-09-01","R010XB024OR",1
"18061414471898222018-09-01","R010XB024OR",1
"18061415181527522018-09-01","R010XB081OR",1
"18061416154913022018-09-01","R010XA023OR",0.75
"18061417163561332018-09-01","R010XB081OR",1
"18061507433524632018-09-01","R010XB024OR",1
"18061507575988942018-09-01","R010XB024OR",1
"18061508331618642018-09-01","R010XA007OR",0.875
"18061508333364952018-09-01","R010XB081OR",1
"18061508432578942018-09-01","R010XB024OR",1
"1806150849514092018-09-01","R010XB081OR",1
"18061509210928322018-09-01","R010XB046OR",0.857142857142857
"18061509232050752018-09-01","R010XA021OR",1
"18061510231924662018-09-01","R010XB081OR",1
"18061510365398702018-09-01","R010XB081OR",1
"18061513315794972018-09-01","R010XB081OR",1
"18061513460537002018-09-01","R010XA007OR",0.875
"18061514292358112018-09-01","R010XA023OR",1
"18061514313745462018-09-01","R010XB081OR",1
"18061515010278292018-09-01","R010XB013OR",1
"18061515202089132018-09-01","R010XB046OR",1
"18061515452480282018-09-01","R010XB024OR",1
"18061607510164692018-09-01","R010XB081OR",1
"1806160841024382018-09-01","R010XB046OR",0.714285714285714
"18061608594610372018-09-01","R010XB081OR",1
"18061609320662212018-09-01","R010XB081OR",1
"18061610082035092018-09-01","R010XB081OR",1
"18061610114556222018-09-01","R010XB024OR",1
"18061610353643092018-09-01","R010XA021OR",1
"18061610384439872018-09-01","R010XB024OR",1
"1806161038527202018-09-01","R010XB081OR",1
"18061611465517762018-09-01","R010XB024OR",1
"18061611492495112018-09-01","R010XB081OR",1
"18061612003246292018-09-01","R010XB024OR",1
"18061612214316132018-09-01","R010XB081OR",1
"18061614032049162018-09-01","R010XB081OR",1
"18061615230467292018-09-01","R010XB081OR",1
"18061616091796802018-09-01","R010XB081OR",1
"18061708171390602018-09-01","R010XB024OR",1
"18061708555326382018-09-01","R010XA022OR",0.875
"18061709255991662018-09-01","R010XA023OR",1
"18061709265864822018-09-01","R010XB081OR",1
"18061709515776042018-09-01","R010XY005OR",1
"18061710053531032018-09-01","R010XB081OR",1
"18061710115138622018-09-01","R010XB081OR",1
"18061710573553072018-09-01","R010XB081OR",1
"18061712205411322018-09-01","R010XB081OR",1
"18061712344624982018-09-01","R010XB081OR",1
"18061714270912242018-09-01","R010XB013OR",1
"18061715142070212018-09-01","R010XB081OR",1
"18061716163685852018-09-01","R010XB081OR",1
"18061716431456592018-09-01","R010XB081OR",1
"18061809082328262018-09-01","R010XB081OR",1
"18061809363242082018-09-01","R010XB081OR",1
"18061809363490842018-09-01","R010XB024OR",1
"18061810223887562018-09-01","R010XB024OR",1
"18061811371676632018-09-01","R010XC056OR",0.666666666666667
"18061812012382162018-09-01","R010XB081OR",1
"18061814182864652018-09-01","R010XB081OR",1
"18061814264428362018-09-01","R010XB081OR",1
"1806181622432392018-09-01","R010XB024OR",1
"18061907314731222018-09-01","R010XB081OR",1
"18061908470041902018-09-01","R010XA007OR",0.875
"1806190856038332018-09-01","R010XC052OR",0.666666666666667
"18061909113555792018-09-01","R010XB081OR",1
"18061910405868072018-09-01","R010XB046OR",1
"18061911182573182018-09-01","R010XA021OR",0.75
"18061911230274372018-09-01","R010XA023OR",0.75
"18062010383215072018-09-01","R010XB081OR",1
"18062509453617582018-09-01","R010XB081OR",1
"1806261029353782018-09-01","R010XB081OR",1
"18062711441497352018-09-01","R010XB081OR",1
"18062715381434962018-09-01","R010XB081OR",1
"18062806565683182018-09-01","R010XB024OR",1
"18062808050540462018-09-01","R010XB081OR",1
"18062808310687152018-09-01","R010XA007OR",0.75
"18062808555134382018-09-01","R010XC051OR",0.833333333333333
"18062809593113982018-09-01","R010XB081OR",1
"18062810151677112018-09-01","R010XB081OR",1
"18062810264889732018-09-01","R010XB046OR",1
"18062810303919722018-09-01","R010XB081OR",1
"18062811335486092018-09-01","R010XA007OR",1
"18062812144658842018-09-01","R010XB024OR",1
"18062812585076542018-09-01","R010XB081OR",1
"1806281350075112018-09-01","R010XA007OR",0.75
"18062814284410282018-09-01","R010XB081OR",1
"18062815263437562018-09-01","R010XB081OR",1
"1806290811221792018-09-01","R010XB081OR",1
"18062908255754032018-09-01","R010XB081OR",1
"18062908470620562018-09-01","R010XB081OR",1
"18062909112073882018-09-01","R010XB081OR",1
"18062909134278062018-09-01","R010XB081OR",1
"18062912480628892018-09-01","R010XB024OR",1
"18062913083223112018-09-01","R010XB081OR",1
"18062913213731452018-09-01","R010XB024OR",1
"18062913483680672018-09-01","R010XA007OR",0.625
"1806291502443092018-09-01","R010XA007OR",0.75
"18062916580136462018-09-01","R010XB081OR",1
"18062916595271832018-09-01","R010XB081OR",1
"18063008032147882018-09-01","R010XC069OR",0.857142857142857
"18063008243789882018-09-01","R010XB024OR",1
"18063009050642422018-09-01","R010XB024OR",1
"1806300920146232018-09-01","R010XB081OR",1
"18063009243311322018-09-01","R010XB024OR",1
"18063009400616922018-09-01","R010XB081OR",1
"18063010132677482018-09-01","R010XA003OR",0.857142857142857
"18063010184540482018-09-01","R010XA021OR",1
"18063010471682062018-09-01","R010XB024OR",1
"18063012513121252018-09-01","R010XB081OR",1
"18063013464172992018-09-01","R010XB081OR",1
"18063014483163682018-09-01","R010XB081OR",1
"1806301502343792018-09-01","R010XB081OR",1
"1807010809544632018-09-01","R010XC056OR",0.666666666666667
"18070108500838282018-09-01","R010XB081OR",1
"18070108565716912018-09-01","R010XB024OR",1
"18070110301130842018-09-01","R010XB081OR",1
"18070111011293692018-09-01","R010XB081OR",1
"1807011349431342018-09-01","R010XA007OR",0.75
"18070113494428272018-09-01","R010XB046OR",0.714285714285714
"1807011426532812018-09-01","R010XA018OR",1
"18070209034687912018-09-01","R010XB081OR",1
"18070209244233982018-09-01","R010XB081OR",1
"18070209390636022018-09-01","R010XB024OR",1
"18070209514112152018-09-01","R010XB024OR",1
"18070209525852422018-09-01","R010XB081OR",1
"18070210195180732018-09-01","R010XB081OR",1
"18070216165441262018-09-01","R010XC037OR",0.857142857142857
"18070216202548062018-09-01","R010XB081OR",1
"18070308051692052018-09-01","R010XB081OR",1
"18070308093197322018-09-01","R010XA023OR",1
"18070308382180152018-09-01","R010XB024OR",1
"18070309284987602018-09-01","R010XB024OR",1
"18070309392529542018-09-01","R010XB024OR",1
"18070309563819582018-09-01","R010XB081OR",1
"18070310023012792018-09-01","R010XB024OR",1
"18070313163463012018-09-01","R010XA007OR",0.875
"18070509213449522018-09-01","R010XA007OR",0.875
"18070909555094662018-09-01","R010XB081OR",1
"1807100926439832018-09-01","R010XA021OR",1
"18071014020643362018-09-01","R010XB081OR",1
"18071110092582942018-09-01","R010XA021OR",1
"18071110254350002018-09-01","R010XB081OR",1
"18071112565932262018-09-01","R010XA009OR",0.75
"18071114251093202018-09-01","R010XA007OR",1
"18071117525937262018-09-01","R010XB081OR",1
"18071208520966082018-09-01","R010XB081OR",1
"18071209014140182018-09-01","R010XA021OR",1
"18071210241911742018-09-01","R010XB081OR",1
"1807121035141172018-09-01","R010XB081OR",1
"18071211181070412018-09-01","R010XB081OR",1
"18071212461384052018-09-01","R010XB081OR",1
"18071213355232192018-09-01","R010XB081OR",1
"18071213535762782018-09-01","R010XB081OR",1
"18071215125035952018-09-01","R010XA007OR",0.75
"18071215233692212018-09-01","R010XA007OR",0.875
"18071217053279652018-09-01","R010XC056OR",0.666666666666667
"18071307205195672018-09-01","R010XB024OR",1
"18071309122067122018-09-01","R010XA007OR",1
"18071309304532982018-09-01","R010XA003OR",0.857142857142857
"18071309424853522018-09-01","R010XC043OR",0.875
"1807131005085492018-09-01","R010XA023OR",0.75
"18071310342176972018-09-01","R010XA027OR",0.75
"18071313201098492018-09-01","R010XA003OR",0.857142857142857
"18071314151736062018-09-01","R010XC068OR",0.875
"18071314521864452018-09-01","R010XA007OR",0.75
"18071315304584572018-09-01","R010XB046OR",0.857142857142857
"18071407554379942018-09-01","R010XA007OR",0.625
"18071408160695782018-09-01","R010XB081OR",1
"18071409591574242018-09-01","R010XB027OR",0.75
"18071411285926142018-09-01","R010XC043OR",0.625
"18071411511821892018-09-01","R010XC066OR",0.75
"18071413210613452018-09-01","R010XB081OR",1
"180714132701302018-09-01","R010XB081OR",1
"18071416045188162018-09-01","R010XA003OR",0.714285714285714
"18071508171327542018-09-01","R010XC043OR",0.875
"18071508554263542018-09-01","R010XC054OR",0.666666666666667
"18071509032890312018-09-01","R010XA007OR",0.875
"18071509041097842018-09-01","R010XA023OR",1
"18071509044364062018-09-01","R010XB043OR",0.6
"18071509334510752018-09-01","R010XY005OR",0.875
"18071511081272892018-09-01","R010XB081OR",1
"1807151425358252018-09-01","R010XB028OR",0.857142857142857
"18071514414575552018-09-01","R010XB081OR",1
"18071514534860852018-09-01","R010XA007OR",1
"18071517195767422018-09-01","R010XB081OR",1
"1807160906587862018-09-01","R010XC066OR",0.75
"180716092244252018-09-01","R010XA009OR",0.875
"18071609261130122018-09-01","R010XB081OR",1
"18071611503612882018-09-01","R010XB081OR",1
"18071612135976942018-09-01","R010XB081OR",1
"18071613241129112018-09-01","R010XA026OR",1
"18071613250036492018-09-01","R010XB081OR",1
"18071614035141432018-09-01","R010XB081OR",1
"18071616411563802018-09-01","R010XB081OR",1
"1807170849042122018-09-01","R010XB081OR",1
"1807170906019562018-09-01","R010XB081OR",1
"18071709154722632018-09-01","R010XB081OR",1
"18071710234965122018-09-01","R010XB081OR",1
"18071711305552852018-09-01","R010XA021OR",1
"18071713205896272018-09-01","R010XB081OR",1
"18071809471449332018-09-01","R010XB081OR",1
"18071813370071842018-09-01","R010XB081OR",1
"18071816563484682018-09-01","R010XB081OR",1
"18071908543363772018-09-01","R010XA009OR",0.857142857142857
"18071913105393742018-09-01","R010XB081OR",1
"18072310292733052018-09-01","R010XB081OR",1
"18072410551256242018-09-01","R010XA021OR",1
"18072510072642552018-09-01","R010XB024OR",1
"180725123359812018-09-01","R010XC037OR",0.857142857142857
"18072512504411452018-09-01","R010XB046OR",1
"18072513103318642018-09-01","R010XC075OR",0.857142857142857
"18072607473483682018-09-01","R010XB081OR",1
"18072607573282682018-09-01","R010XA021OR",1
"18072608195563602018-09-01","R010XB081OR",1
"18072608540771292018-09-01","R010XA003OR",0.857142857142857
"18072609331914492018-09-01","R010XA021OR",1
"18072610173419502018-09-01","R010XB024OR",1
"1807261054074472018-09-01","R010XB081OR",1
"18072611333684852018-09-01","R010XB081OR",1
"18072612082227832018-09-01","R010XB081OR",1
"18072612343799532018-09-01","R010XB081OR",1
"18072612344162492018-09-01","R010XA007OR",0.875
"18072612353822932018-09-01","R010XA021OR",1
"18072613424580102018-09-01","R010XC069OR",0.714285714285714
"18072616030570892018-09-01","R010XA021OR",1
"1807261651357012018-09-01","R010XB081OR",1
"1807261712444582018-09-01","R010XB081OR",1
"18072617205250042018-09-01","R010XB081OR",1
"18072708093355832018-09-01","R010XB081OR",1
"18072708103361922018-09-01","R010XB081OR",1
"18072708123973472018-09-01","R010XB024OR",1
"18072709001885102018-09-01","R010XB081OR",1
"18072709024612232018-09-01","R010XB081OR",1
"18072710175597792018-09-01","R010XB024OR",1
"18072710203966172018-09-01","R010XB081OR",1
"18072712045214052018-09-01","R010XB081OR",1
"18072712052317022018-09-01","R010XB024OR",1
"18072713120047702018-09-01","R010XB081OR",1
"18072713153977622018-09-01","R010XB024OR",1
"18072714254457992018-09-01","R010XB024OR",1
"18072715261384042018-09-01","R010XB081OR",1
"18072716590440272018-09-01","R010XA021OR",1
"18072806314577352018-09-01","R010XB081OR",1
"18072807525765582018-09-01","R010XB081OR",1
"18072808101516332018-09-01","R010XB081OR",1
"1807280859229342018-09-01","R010XB081OR",1
"1807280926349262018-09-01","R010XA003OR",0.857142857142857
"18072809293467042018-09-01","R010XB081OR",1
"1807280943263782018-09-01","R010XB081OR",1
"1807280951137992018-09-01","R010XB081OR",1
"18072812531811032018-09-01","R010XA007OR",1
"18072813195456412018-09-01","R010XB081OR",1
"18072813422133442018-09-01","R010XY007OR",0.8
"18072814054422402018-09-01","R010XB024OR",1
"18072814082499452018-09-01","R010XB024OR",1
"18072815560089302018-09-01","R010XB024OR",1
